Image,Nom,Auteur,Date,Lien internet
https://cdn2.hubspot.net/hubfs/367443/Staff/Karen.jpg,Helping People Through Change Begins With a Compelling Why,Karen Ball,2020,https://blog.prosci.com/helping-people-through-change-begins-with-a-compelling-why,,,,,,,,,,,,,,,,
https://www.prosci.com/hubfs/lisa-kempton-avatar_resized.png,How to Start Managing Change When the Change is Unclear,Lisa Kempton,29 avril 2020,https://blog.prosci.com/how-to-start-managing-change-when-the-change-is-unclear,,,,,,,,,,,,,,,,
https://www.prosci.com/hubfs/lisa-kempton-avatar_resized.png,How to Manage Change in a Crisis With No Time to Plan,Lisa Kempton,21 avril 2020,https://blog.prosci.com/how-to-manage-change-in-a-crisis-with-no-time-to-plan,,,,,,,,,,,,,,,,
https://cdn2.hubspot.net/hubfs/367443/Tim%20C.jpg,Quick-Start Guides: Actionable Insights for Today's Change Challenges,Tim Creasey,2020,https://blog.prosci.com/adkar-quick-start-guides-actionable-insights-for-todays-change-challenges,,,,,,,,,,,,,,,,
